stu_id,gender,age,course_id,grade,activity_start,activity_end,activity_type,activity_description
52,Female,25.0,2,76,2025-04-28 16:08:13,2025-04-28 16:28:13,Group Assignment,Course 2 - Charge
52,Female,25.0,1,72,2025-04-28 16:08:13,2025-04-28 16:28:13,Group Assignment,Course 2 - Charge
52,Female,25.0,5,65,2025-04-28 16:10:13,2025-04-28 16:17:13,Group Assignment,Course 2 - Charge
52,Female,25.0,4,76,2025-04-28 16:10:13,2025-04-28 16:17:13,Group Assignment,Course 2 - Charge
52,Female,25.0,3,99,2025-04-28 16:10:13,2025-04-28 16:17:13,Group Assignment,Course 2 - Charge
52,Female,25.0,2,76,2025-04-28 16:10:13,2025-04-28 16:17:13,Group Assignment,Course 2 - Charge
52,Female,25.0,1,72,2025-04-28 16:10:13,2025-04-28 16:17:13,Group Assignment,Course 2 - Charge
52,Female,25.0,5,65,2025-05-05 08:32:09,2025-05-05 08:55:09,Group Assignment,Course 3 - Week
52,Female,25.0,4,76,2025-05-05 08:32:09,2025-05-05 08:55:09,Group Assignment,Course 3 - Week
52,Female,25.0,3,99,2025-05-05 08:32:09,2025-05-05 08:55:09,Group Assignment,Course 3 - Week
52,Female,25.0,2,76,2025-05-05 08:32:09,2025-05-05 08:55:09,Group Assignment,Course 3 - Week
52,Female,25.0,1,72,2025-05-05 08:32:09,2025-05-05 08:55:09,Group Assignment,Course 3 - Week
52,Female,25.0,5,65,2025-04-20 04:31:10,2025-04-20 04:51:10,Forum,Course 3 - Do
52,Female,25.0,4,76,2025-04-20 04:31:10,2025-04-20 04:51:10,Forum,Course 3 - Do
52,Female,25.0,3,99,2025-04-20 04:31:10,2025-04-20 04:51:10,Forum,Course 3 - Do
52,Female,25.0,2,76,2025-04-20 04:31:10,2025-04-20 04:51:10,Forum,Course 3 - Do
52,Female,25.0,1,72,2025-04-20 04:31:10,2025-04-20 04:51:10,Forum,Course 3 - Do
52,Female,25.0,5,65,2025-04-29 22:32:53,2025-04-29 23:00:53,Individual Assignment,Course 3 - Key
52,Female,25.0,4,76,2025-04-29 22:32:53,2025-04-29 23:00:53,Individual Assignment,Course 3 - Key
52,Female,25.0,3,99,2025-04-29 22:32:53,2025-04-29 23:00:53,Individual Assignment,Course 3 - Key
52,Female,25.0,2,76,2025-04-29 22:32:53,2025-04-29 23:00:53,Individual Assignment,Course 3 - Key
52,Female,25.0,1,72,2025-04-29 22:32:53,2025-04-29 23:00:53,Individual Assignment,Course 3 - Key
52,Female,25.0,5,65,2025-04-29 22:33:53,2025-04-29 23:00:53,Individual Assignment,Course 3 - Key
52,Female,25.0,4,76,2025-04-29 22:33:53,2025-04-29 23:00:53,Individual Assignment,Course 3 - Key
52,Female,25.0,3,99,2025-04-29 22:33:53,2025-04-29 23:00:53,Individual Assignment,Course 3 - Key
52,Female,25.0,2,76,2025-04-29 22:33:53,2025-04-29 23:00:53,Individual Assignment,Course 3 - Key
52,Female,25.0,1,72,2025-04-29 22:33:53,2025-04-29 23:00:53,Individual Assignment,Course 3 - Key
52,Female,25.0,5,65,2025-04-29 22:39:53,2025-04-29 22:46:53,Individual Assignment,Course 3 - Key
52,Female,25.0,4,76,2025-04-29 22:39:53,2025-04-29 22:46:53,Individual Assignment,Course 3 - Key
52,Female,25.0,3,99,2025-04-29 22:39:53,2025-04-29 22:46:53,Individual Assignment,Course 3 - Key
52,Female,25.0,2,76,2025-04-29 22:39:53,2025-04-29 22:46:53,Individual Assignment,Course 3 - Key
52,Female,25.0,1,72,2025-04-29 22:39:53,2025-04-29 22:46:53,Individual Assignment,Course 3 - Key
52,Female,25.0,5,65,2025-05-03 19:32:46,2025-05-03 19:51:46,Group Assignment,Course 4 - Third
52,Female,25.0,4,76,2025-05-03 19:32:46,2025-05-03 19:51:46,Group Assignment,Course 4 - Third
52,Female,25.0,3,99,2025-05-03 19:32:46,2025-05-03 19:51:46,Group Assignment,Course 4 - Third
52,Female,25.0,2,76,2025-05-03 19:32:46,2025-05-03 19:51:46,Group Assignment,Course 4 - Third
52,Female,25.0,1,72,2025-05-03 19:32:46,2025-05-03 19:51:46,Group Assignment,Course 4 - Third
52,Female,25.0,5,65,2025-05-09 09:02:39,2025-05-09 09:32:39,Forum,Course 4 - Look
52,Female,25.0,4,76,2025-05-09 09:02:39,2025-05-09 09:32:39,Forum,Course 4 - Look
52,Female,25.0,3,99,2025-05-09 09:02:39,2025-05-09 09:32:39,Forum,Course 4 - Look
52,Female,25.0,2,76,2025-05-09 09:02:39,2025-05-09 09:32:39,Forum,Course 4 - Look
52,Female,25.0,1,72,2025-05-09 09:02:39,2025-05-09 09:32:39,Forum,Course 4 - Look
52,Female,25.0,5,65,2025-05-09 09:06:39,2025-05-09 09:30:39,Forum,Course 4 - Look
52,Female,25.0,4,76,2025-05-09 09:06:39,2025-05-09 09:30:39,Forum,Course 4 - Look
52,Female,25.0,3,99,2025-05-09 09:06:39,2025-05-09 09:30:39,Forum,Course 4 - Look
52,Female,25.0,2,76,2025-05-09 09:06:39,2025-05-09 09:30:39,Forum,Course 4 - Look
52,Female,25.0,1,72,2025-05-09 09:06:39,2025-05-09 09:30:39,Forum,Course 4 - Look
52,Female,25.0,5,65,2025-05-05 17:49:06,2025-05-05 18:12:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,4,76,2025-05-05 17:49:06,2025-05-05 18:12:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,3,99,2025-05-05 17:49:06,2025-05-05 18:12:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,2,76,2025-05-05 17:49:06,2025-05-05 18:12:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,1,72,2025-05-05 17:49:06,2025-05-05 18:12:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,5,65,2025-05-05 17:45:06,2025-05-05 18:14:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,4,76,2025-05-05 17:45:06,2025-05-05 18:14:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,3,99,2025-05-05 17:45:06,2025-05-05 18:14:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,2,76,2025-05-05 17:45:06,2025-05-05 18:14:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,1,72,2025-05-05 17:45:06,2025-05-05 18:14:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,5,65,2025-05-05 17:50:06,2025-05-05 18:13:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,4,76,2025-05-05 17:50:06,2025-05-05 18:13:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,3,99,2025-05-05 17:50:06,2025-05-05 18:13:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,2,76,2025-05-05 17:50:06,2025-05-05 18:13:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,1,72,2025-05-05 17:50:06,2025-05-05 18:13:06,Individual Assignment,Course 4 - Purpose
52,Female,25.0,5,65,2025-04-24 12:06:04,2025-04-24 12:17:04,Group Assignment,Course 5 - Their
52,Female,25.0,4,76,2025-04-24 12:06:04,2025-04-24 12:17:04,Group Assignment,Course 5 - Their
52,Female,25.0,3,99,2025-04-24 12:06:04,2025-04-24 12:17:04,Group Assignment,Course 5 - Their
52,Female,25.0,2,76,2025-04-24 12:06:04,2025-04-24 12:17:04,Group Assignment,Course 5 - Their
52,Female,25.0,1,72,2025-04-24 12:06:04,2025-04-24 12:17:04,Group Assignment,Course 5 - Their
52,Female,25.0,5,65,2025-05-02 11:49:07,2025-05-02 12:10:07,Group Assignment,Course 5 - Lead
52,Female,25.0,4,76,2025-05-02 11:49:07,2025-05-02 12:10:07,Group Assignment,Course 5 - Lead
52,Female,25.0,3,99,2025-05-02 11:49:07,2025-05-02 12:10:07,Group Assignment,Course 5 - Lead
52,Female,25.0,2,76,2025-05-02 11:49:07,2025-05-02 12:10:07,Group Assignment,Course 5 - Lead
52,Female,25.0,1,72,2025-05-02 11:49:07,2025-05-02 12:10:07,Group Assignment,Course 5 - Lead
52,Female,25.0,5,65,2025-05-02 11:47:07,2025-05-02 11:54:07,Group Assignment,Course 5 - Lead
52,Female,25.0,4,76,2025-05-02 11:47:07,2025-05-02 11:54:07,Group Assignment,Course 5 - Lead
52,Female,25.0,3,99,2025-05-02 11:47:07,2025-05-02 11:54:07,Group Assignment,Course 5 - Lead
52,Female,25.0,2,76,2025-05-02 11:47:07,2025-05-02 11:54:07,Group Assignment,Course 5 - Lead
52,Female,25.0,1,72,2025-05-02 11:47:07,2025-05-02 11:54:07,Group Assignment,Course 5 - Lead
52,Female,25.0,5,65,2025-05-02 11:45:07,2025-05-02 12:11:07,Group Assignment,Course 5 - Lead
52,Female,25.0,4,76,2025-05-02 11:45:07,2025-05-02 12:11:07,Group Assignment,Course 5 - Lead
52,Female,25.0,3,99,2025-05-02 11:45:07,2025-05-02 12:11:07,Group Assignment,Course 5 - Lead
52,Female,25.0,2,76,2025-05-02 11:45:07,2025-05-02 12:11:07,Group Assignment,Course 5 - Lead
52,Female,25.0,1,72,2025-05-02 11:45:07,2025-05-02 12:11:07,Group Assignment,Course 5 - Lead
52,Female,25.0,5,65,2025-04-25 16:46:07,2025-04-25 17:02:07,Individual Assignment,Course 5 - Need
52,Female,25.0,4,76,2025-04-25 16:46:07,2025-04-25 17:02:07,Individual Assignment,Course 5 - Need
52,Female,25.0,3,99,2025-04-25 16:46:07,2025-04-25 17:02:07,Individual Assignment,Course 5 - Need
52,Female,25.0,2,76,2025-04-25 16:46:07,2025-04-25 17:02:07,Individual Assignment,Course 5 - Need
52,Female,25.0,1,72,2025-04-25 16:46:07,2025-04-25 17:02:07,Individual Assignment,Course 5 - Need
52,Female,25.0,5,65,2025-04-25 16:42:07,2025-04-25 16:51:07,Individual Assignment,Course 5 - Need
52,Female,25.0,4,76,2025-04-25 16:42:07,2025-04-25 16:51:07,Individual Assignment,Course 5 - Need
52,Female,25.0,3,99,2025-04-25 16:42:07,2025-04-25 16:51:07,Individual Assignment,Course 5 - Need
52,Female,25.0,2,76,2025-04-25 16:42:07,2025-04-25 16:51:07,Individual Assignment,Course 5 - Need
52,Female,25.0,1,72,2025-04-25 16:42:07,2025-04-25 16:51:07,Individual Assignment,Course 5 - Need
53,Female,24.0,5,95,2025-04-24 14:33:51,2025-04-24 14:57:51,Individual Assignment,Course 1 - Job
53,Female,24.0,4,80,2025-04-24 14:33:51,2025-04-24 14:57:51,Individual Assignment,Course 1 - Job
53,Female,24.0,3,82,2025-04-24 14:33:51,2025-04-24 14:57:51,Individual Assignment,Course 1 - Job
53,Female,24.0,2,67,2025-04-24 14:33:51,2025-04-24 14:57:51,Individual Assignment,Course 1 - Job
53,Female,24.0,1,74,2025-04-24 14:33:51,2025-04-24 14:57:51,Individual Assignment,Course 1 - Job
53,Female,24.0,5,95,2025-04-24 14:27:51,2025-04-24 14:50:51,Individual Assignment,Course 1 - Job
53,Female,24.0,4,80,2025-04-24 14:27:51,2025-04-24 14:50:51,Individual Assignment,Course 1 - Job
53,Female,24.0,3,82,2025-04-24 14:27:51,2025-04-24 14:50:51,Individual Assignment,Course 1 - Job
53,Female,24.0,2,67,2025-04-24 14:27:51,2025-04-24 14:50:51,Individual Assignment,Course 1 - Job
53,Female,24.0,1,74,2025-04-24 14:27:51,2025-04-24 14:50:51,Individual Assignment,Course 1 - Job
53,Female,24.0,5,95,2025-05-04 00:19:00,2025-05-04 00:25:00,Individual Assignment,Course 1 - Century
53,Female,24.0,4,80,2025-05-04 00:19:00,2025-05-04 00:25:00,Individual Assignment,Course 1 - Century
53,Female,24.0,3,82,2025-05-04 00:19:00,2025-05-04 00:25:00,Individual Assignment,Course 1 - Century
53,Female,24.0,2,67,2025-05-04 00:19:00,2025-05-04 00:25:00,Individual Assignment,Course 1 - Century
53,Female,24.0,1,74,2025-05-04 00:19:00,2025-05-04 00:25:00,Individual Assignment,Course 1 - Century
53,Female,24.0,5,95,2025-04-22 23:25:54,2025-04-22 23:48:54,Group Assignment,Course 1 - Summer
53,Female,24.0,4,80,2025-04-22 23:25:54,2025-04-22 23:48:54,Group Assignment,Course 1 - Summer
53,Female,24.0,3,82,2025-04-22 23:25:54,2025-04-22 23:48:54,Group Assignment,Course 1 - Summer
53,Female,24.0,2,67,2025-04-22 23:25:54,2025-04-22 23:48:54,Group Assignment,Course 1 - Summer
53,Female,24.0,1,74,2025-04-22 23:25:54,2025-04-22 23:48:54,Group Assignment,Course 1 - Summer
53,Female,24.0,5,95,2025-04-28 08:26:42,2025-04-28 08:37:42,Quiz,Course 2 - Ahead
53,Female,24.0,4,80,2025-04-28 08:26:42,2025-04-28 08:37:42,Quiz,Course 2 - Ahead
53,Female,24.0,3,82,2025-04-28 08:26:42,2025-04-28 08:37:42,Quiz,Course 2 - Ahead
53,Female,24.0,2,67,2025-04-28 08:26:42,2025-04-28 08:37:42,Quiz,Course 2 - Ahead
53,Female,24.0,1,74,2025-04-28 08:26:42,2025-04-28 08:37:42,Quiz,Course 2 - Ahead
53,Female,24.0,5,95,2025-04-28 08:28:42,2025-04-28 08:54:42,Quiz,Course 2 - Ahead
53,Female,24.0,4,80,2025-04-28 08:28:42,2025-04-28 08:54:42,Quiz,Course 2 - Ahead
53,Female,24.0,3,82,2025-04-28 08:28:42,2025-04-28 08:54:42,Quiz,Course 2 - Ahead
53,Female,24.0,2,67,2025-04-28 08:28:42,2025-04-28 08:54:42,Quiz,Course 2 - Ahead
53,Female,24.0,1,74,2025-04-28 08:28:42,2025-04-28 08:54:42,Quiz,Course 2 - Ahead
53,Female,24.0,5,95,2025-04-19 13:35:10,2025-04-19 13:40:10,Forum,Course 2 - Group
53,Female,24.0,4,80,2025-04-19 13:35:10,2025-04-19 13:40:10,Forum,Course 2 - Group
53,Female,24.0,3,82,2025-04-19 13:35:10,2025-04-19 13:40:10,Forum,Course 2 - Group
53,Female,24.0,2,67,2025-04-19 13:35:10,2025-04-19 13:40:10,Forum,Course 2 - Group
53,Female,24.0,1,74,2025-04-19 13:35:10,2025-04-19 13:40:10,Forum,Course 2 - Group
53,Female,24.0,5,95,2025-04-19 13:34:10,2025-04-19 13:45:10,Forum,Course 2 - Group
53,Female,24.0,4,80,2025-04-19 13:34:10,2025-04-19 13:45:10,Forum,Course 2 - Group
53,Female,24.0,3,82,2025-04-19 13:34:10,2025-04-19 13:45:10,Forum,Course 2 - Group
53,Female,24.0,2,67,2025-04-19 13:34:10,2025-04-19 13:45:10,Forum,Course 2 - Group
53,Female,24.0,1,74,2025-04-19 13:34:10,2025-04-19 13:45:10,Forum,Course 2 - Group
53,Female,24.0,5,95,2025-04-28 16:01:13,2025-04-28 16:14:13,Group Assignment,Course 2 - Charge
53,Female,24.0,4,80,2025-04-28 16:01:13,2025-04-28 16:14:13,Group Assignment,Course 2 - Charge
53,Female,24.0,3,82,2025-04-28 16:01:13,2025-04-28 16:14:13,Group Assignment,Course 2 - Charge
53,Female,24.0,2,67,2025-04-28 16:01:13,2025-04-28 16:14:13,Group Assignment,Course 2 - Charge
53,Female,24.0,1,74,2025-04-28 16:01:13,2025-04-28 16:14:13,Group Assignment,Course 2 - Charge
53,Female,24.0,5,95,2025-04-28 16:06:13,2025-04-28 16:22:13,Group Assignment,Course 2 - Charge
53,Female,24.0,4,80,2025-04-28 16:06:13,2025-04-28 16:22:13,Group Assignment,Course 2 - Charge
53,Female,24.0,3,82,2025-04-28 16:06:13,2025-04-28 16:22:13,Group Assignment,Course 2 - Charge
53,Female,24.0,2,67,2025-04-28 16:06:13,2025-04-28 16:22:13,Group Assignment,Course 2 - Charge
53,Female,24.0,1,74,2025-04-28 16:06:13,2025-04-28 16:22:13,Group Assignment,Course 2 - Charge
53,Female,24.0,5,95,2025-05-05 08:41:09,2025-05-05 08:59:09,Group Assignment,Course 3 - Week
53,Female,24.0,4,80,2025-05-05 08:41:09,2025-05-05 08:59:09,Group Assignment,Course 3 - Week
53,Female,24.0,3,82,2025-05-05 08:41:09,2025-05-05 08:59:09,Group Assignment,Course 3 - Week
53,Female,24.0,2,67,2025-05-05 08:41:09,2025-05-05 08:59:09,Group Assignment,Course 3 - Week
53,Female,24.0,1,74,2025-05-05 08:41:09,2025-05-05 08:59:09,Group Assignment,Course 3 - Week
53,Female,24.0,5,95,2025-05-05 08:36:09,2025-05-05 08:43:09,Group Assignment,Course 3 - Week
53,Female,24.0,4,80,2025-05-05 08:36:09,2025-05-05 08:43:09,Group Assignment,Course 3 - Week
53,Female,24.0,3,82,2025-05-05 08:36:09,2025-05-05 08:43:09,Group Assignment,Course 3 - Week
53,Female,24.0,2,67,2025-05-05 08:36:09,2025-05-05 08:43:09,Group Assignment,Course 3 - Week
53,Female,24.0,1,74,2025-05-05 08:36:09,2025-05-05 08:43:09,Group Assignment,Course 3 - Week
53,Female,24.0,5,95,2025-04-20 04:25:10,2025-04-20 04:43:10,Forum,Course 3 - Do
53,Female,24.0,4,80,2025-04-20 04:25:10,2025-04-20 04:43:10,Forum,Course 3 - Do
53,Female,24.0,3,82,2025-04-20 04:25:10,2025-04-20 04:43:10,Forum,Course 3 - Do
53,Female,24.0,2,67,2025-04-20 04:25:10,2025-04-20 04:43:10,Forum,Course 3 - Do
53,Female,24.0,1,74,2025-04-20 04:25:10,2025-04-20 04:43:10,Forum,Course 3 - Do
53,Female,24.0,5,95,2025-04-29 22:30:53,2025-04-29 22:45:53,Individual Assignment,Course 3 - Key
53,Female,24.0,4,80,2025-04-29 22:30:53,2025-04-29 22:45:53,Individual Assignment,Course 3 - Key
53,Female,24.0,3,82,2025-04-29 22:30:53,2025-04-29 22:45:53,Individual Assignment,Course 3 - Key
53,Female,24.0,2,67,2025-04-29 22:30:53,2025-04-29 22:45:53,Individual Assignment,Course 3 - Key
53,Female,24.0,1,74,2025-04-29 22:30:53,2025-04-29 22:45:53,Individual Assignment,Course 3 - Key
53,Female,24.0,5,95,2025-04-29 22:34:53,2025-04-29 22:50:53,Individual Assignment,Course 3 - Key
53,Female,24.0,4,80,2025-04-29 22:34:53,2025-04-29 22:50:53,Individual Assignment,Course 3 - Key
53,Female,24.0,3,82,2025-04-29 22:34:53,2025-04-29 22:50:53,Individual Assignment,Course 3 - Key
53,Female,24.0,2,67,2025-04-29 22:34:53,2025-04-29 22:50:53,Individual Assignment,Course 3 - Key
53,Female,24.0,1,74,2025-04-29 22:34:53,2025-04-29 22:50:53,Individual Assignment,Course 3 - Key
53,Female,24.0,5,95,2025-05-03 19:29:46,2025-05-03 19:50:46,Group Assignment,Course 4 - Third
53,Female,24.0,4,80,2025-05-03 19:29:46,2025-05-03 19:50:46,Group Assignment,Course 4 - Third
53,Female,24.0,3,82,2025-05-03 19:29:46,2025-05-03 19:50:46,Group Assignment,Course 4 - Third
53,Female,24.0,2,67,2025-05-03 19:29:46,2025-05-03 19:50:46,Group Assignment,Course 4 - Third
53,Female,24.0,1,74,2025-05-03 19:29:46,2025-05-03 19:50:46,Group Assignment,Course 4 - Third
53,Female,24.0,5,95,2025-05-03 19:36:46,2025-05-03 19:53:46,Group Assignment,Course 4 - Third
53,Female,24.0,4,80,2025-05-03 19:36:46,2025-05-03 19:53:46,Group Assignment,Course 4 - Third
53,Female,24.0,3,82,2025-05-03 19:36:46,2025-05-03 19:53:46,Group Assignment,Course 4 - Third
53,Female,24.0,2,67,2025-05-03 19:36:46,2025-05-03 19:53:46,Group Assignment,Course 4 - Third
53,Female,24.0,1,74,2025-05-03 19:36:46,2025-05-03 19:53:46,Group Assignment,Course 4 - Third
53,Female,24.0,5,95,2025-05-09 09:03:39,2025-05-09 09:19:39,Forum,Course 4 - Look
53,Female,24.0,4,80,2025-05-09 09:03:39,2025-05-09 09:19:39,Forum,Course 4 - Look
53,Female,24.0,3,82,2025-05-09 09:03:39,2025-05-09 09:19:39,Forum,Course 4 - Look
53,Female,24.0,2,67,2025-05-09 09:03:39,2025-05-09 09:19:39,Forum,Course 4 - Look
53,Female,24.0,1,74,2025-05-09 09:03:39,2025-05-09 09:19:39,Forum,Course 4 - Look
53,Female,24.0,5,95,2025-05-09 09:05:39,2025-05-09 09:23:39,Forum,Course 4 - Look
53,Female,24.0,4,80,2025-05-09 09:05:39,2025-05-09 09:23:39,Forum,Course 4 - Look
53,Female,24.0,3,82,2025-05-09 09:05:39,2025-05-09 09:23:39,Forum,Course 4 - Look
53,Female,24.0,2,67,2025-05-09 09:05:39,2025-05-09 09:23:39,Forum,Course 4 - Look
53,Female,24.0,1,74,2025-05-09 09:05:39,2025-05-09 09:23:39,Forum,Course 4 - Look
53,Female,24.0,5,95,2025-05-09 09:04:39,2025-05-09 09:10:39,Forum,Course 4 - Look
53,Female,24.0,4,80,2025-05-09 09:04:39,2025-05-09 09:10:39,Forum,Course 4 - Look
53,Female,24.0,3,82,2025-05-09 09:04:39,2025-05-09 09:10:39,Forum,Course 4 - Look
53,Female,24.0,2,67,2025-05-09 09:04:39,2025-05-09 09:10:39,Forum,Course 4 - Look
53,Female,24.0,1,74,2025-05-09 09:04:39,2025-05-09 09:10:39,Forum,Course 4 - Look
53,Female,24.0,5,95,2025-05-05 17:44:06,2025-05-05 17:49:06,Individual Assignment,Course 4 - Purpose
53,Female,24.0,4,80,2025-05-05 17:44:06,2025-05-05 17:49:06,Individual Assignment,Course 4 - Purpose
53,Female,24.0,3,82,2025-05-05 17:44:06,2025-05-05 17:49:06,Individual Assignment,Course 4 - Purpose
53,Female,24.0,2,67,2025-05-05 17:44:06,2025-05-05 17:49:06,Individual Assignment,Course 4 - Purpose
53,Female,24.0,1,74,2025-05-05 17:44:06,2025-05-05 17:49:06,Individual Assignment,Course 4 - Purpose
53,Female,24.0,5,95,2025-05-05 17:52:06,2025-05-05 18:19:06,Individual Assignment,Course 4 - Purpose
53,Female,24.0,4,80,2025-05-05 17:52:06,2025-05-05 18:19:06,Individual Assignment,Course 4 - Purpose
53,Female,24.0,3,82,2025-05-05 17:52:06,2025-05-05 18:19:06,Individual Assignment,Course 4 - Purpose
53,Female,24.0,2,67,2025-05-05 17:52:06,2025-05-05 18:19:06,Individual Assignment,Course 4 - Purpose
53,Female,24.0,1,74,2025-05-05 17:52:06,2025-05-05 18:19:06,Individual Assignment,Course 4 - Purpose
53,Female,24.0,5,95,2025-04-24 12:04:04,2025-04-24 12:20:04,Group Assignment,Course 5 - Their
53,Female,24.0,4,80,2025-04-24 12:04:04,2025-04-24 12:20:04,Group Assignment,Course 5 - Their
53,Female,24.0,3,82,2025-04-24 12:04:04,2025-04-24 12:20:04,Group Assignment,Course 5 - Their
53,Female,24.0,2,67,2025-04-24 12:04:04,2025-04-24 12:20:04,Group Assignment,Course 5 - Their
53,Female,24.0,1,74,2025-04-24 12:04:04,2025-04-24 12:20:04,Group Assignment,Course 5 - Their
53,Female,24.0,5,95,2025-04-24 12:05:04,2025-04-24 12:22:04,Group Assignment,Course 5 - Their
53,Female,24.0,4,80,2025-04-24 12:05:04,2025-04-24 12:22:04,Group Assignment,Course 5 - Their
53,Female,24.0,3,82,2025-04-24 12:05:04,2025-04-24 12:22:04,Group Assignment,Course 5 - Their
53,Female,24.0,2,67,2025-04-24 12:05:04,2025-04-24 12:22:04,Group Assignment,Course 5 - Their
53,Female,24.0,1,74,2025-04-24 12:05:04,2025-04-24 12:22:04,Group Assignment,Course 5 - Their
53,Female,24.0,5,95,2025-05-02 11:52:07,2025-05-02 12:03:07,Group Assignment,Course 5 - Lead
53,Female,24.0,4,80,2025-05-02 11:52:07,2025-05-02 12:03:07,Group Assignment,Course 5 - Lead
53,Female,24.0,3,82,2025-05-02 11:52:07,2025-05-02 12:03:07,Group Assignment,Course 5 - Lead
53,Female,24.0,2,67,2025-05-02 11:52:07,2025-05-02 12:03:07,Group Assignment,Course 5 - Lead
53,Female,24.0,1,74,2025-05-02 11:52:07,2025-05-02 12:03:07,Group Assignment,Course 5 - Lead
53,Female,24.0,5,95,2025-05-02 11:55:07,2025-05-02 12:21:07,Group Assignment,Course 5 - Lead
53,Female,24.0,4,80,2025-05-02 11:55:07,2025-05-02 12:21:07,Group Assignment,Course 5 - Lead
53,Female,24.0,3,82,2025-05-02 11:55:07,2025-05-02 12:21:07,Group Assignment,Course 5 - Lead
53,Female,24.0,2,67,2025-05-02 11:55:07,2025-05-02 12:21:07,Group Assignment,Course 5 - Lead
53,Female,24.0,1,74,2025-05-02 11:55:07,2025-05-02 12:21:07,Group Assignment,Course 5 - Lead
53,Female,24.0,5,95,2025-04-25 16:48:07,2025-04-25 17:09:07,Individual Assignment,Course 5 - Need
53,Female,24.0,4,80,2025-04-25 16:48:07,2025-04-25 17:09:07,Individual Assignment,Course 5 - Need
53,Female,24.0,3,82,2025-04-25 16:48:07,2025-04-25 17:09:07,Individual Assignment,Course 5 - Need
53,Female,24.0,2,67,2025-04-25 16:48:07,2025-04-25 17:09:07,Individual Assignment,Course 5 - Need
53,Female,24.0,1,74,2025-04-25 16:48:07,2025-04-25 17:09:07,Individual Assignment,Course 5 - Need
53,Female,24.0,5,95,2025-04-25 16:38:07,2025-04-25 16:48:07,Individual Assignment,Course 5 - Need
53,Female,24.0,4,80,2025-04-25 16:38:07,2025-04-25 16:48:07,Individual Assignment,Course 5 - Need
53,Female,24.0,3,82,2025-04-25 16:38:07,2025-04-25 16:48:07,Individual Assignment,Course 5 - Need
53,Female,24.0,2,67,2025-04-25 16:38:07,2025-04-25 16:48:07,Individual Assignment,Course 5 - Need
53,Female,24.0,1,74,2025-04-25 16:38:07,2025-04-25 16:48:07,Individual Assignment,Course 5 - Need
53,Female,24.0,5,95,2025-04-25 16:44:07,2025-04-25 16:50:07,Individual Assignment,Course 5 - Need
53,Female,24.0,4,80,2025-04-25 16:44:07,2025-04-25 16:50:07,Individual Assignment,Course 5 - Need
53,Female,24.0,3,82,2025-04-25 16:44:07,2025-04-25 16:50:07,Individual Assignment,Course 5 - Need
53,Female,24.0,2,67,2025-04-25 16:44:07,2025-04-25 16:50:07,Individual Assignment,Course 5 - Need
53,Female,24.0,1,74,2025-04-25 16:44:07,2025-04-25 16:50:07,Individual Assignment,Course 5 - Need
54,Female,20.0,5,61,2025-04-24 14:29:51,2025-04-24 14:43:51,Individual Assignment,Course 1 - Job
54,Female,20.0,4,95,2025-04-24 14:29:51,2025-04-24 14:43:51,Individual Assignment,Course 1 - Job
54,Female,20.0,3,81,2025-04-24 14:29:51,2025-04-24 14:43:51,Individual Assignment,Course 1 - Job
54,Female,20.0,2,93,2025-04-24 14:29:51,2025-04-24 14:43:51,Individual Assignment,Course 1 - Job
54,Female,20.0,1,66,2025-04-24 14:29:51,2025-04-24 14:43:51,Individual Assignment,Course 1 - Job
54,Female,20.0,5,61,2025-04-24 14:25:51,2025-04-24 14:36:51,Individual Assignment,Course 1 - Job
54,Female,20.0,4,95,2025-04-24 14:25:51,2025-04-24 14:36:51,Individual Assignment,Course 1 - Job
54,Female,20.0,3,81,2025-04-24 14:25:51,2025-04-24 14:36:51,Individual Assignment,Course 1 - Job
54,Female,20.0,2,93,2025-04-24 14:25:51,2025-04-24 14:36:51,Individual Assignment,Course 1 - Job
54,Female,20.0,1,66,2025-04-24 14:25:51,2025-04-24 14:36:51,Individual Assignment,Course 1 - Job
54,Female,20.0,5,61,2025-04-24 14:27:51,2025-04-24 14:52:51,Individual Assignment,Course 1 - Job
54,Female,20.0,4,95,2025-04-24 14:27:51,2025-04-24 14:52:51,Individual Assignment,Course 1 - Job
54,Female,20.0,3,81,2025-04-24 14:27:51,2025-04-24 14:52:51,Individual Assignment,Course 1 - Job
54,Female,20.0,2,93,2025-04-24 14:27:51,2025-04-24 14:52:51,Individual Assignment,Course 1 - Job
54,Female,20.0,1,66,2025-04-24 14:27:51,2025-04-24 14:52:51,Individual Assignment,Course 1 - Job
