stu_id,gender,grade,activity_start,activity_end,type_name
63,Female,79,2025-04-28 16:06:13,2025-04-28 16:11:13,Group Assignment
63,Female,98,2025-04-28 16:06:13,2025-04-28 16:11:13,Group Assignment
63,Female,93,2025-04-28 16:06:13,2025-04-28 16:11:13,Group Assignment
63,Female,94,2025-04-28 16:06:13,2025-04-28 16:11:13,Group Assignment
63,Female,83,2025-04-28 16:03:13,2025-04-28 16:19:13,Group Assignment
63,Female,79,2025-04-28 16:03:13,2025-04-28 16:19:13,Group Assignment
63,Female,98,2025-04-28 16:03:13,2025-04-28 16:19:13,Group Assignment
63,Female,93,2025-04-28 16:03:13,2025-04-28 16:19:13,Group Assignment
63,Female,94,2025-04-28 16:03:13,2025-04-28 16:19:13,Group Assignment
63,Female,83,2025-05-05 08:31:09,2025-05-05 08:48:09,Group Assignment
63,Female,79,2025-05-05 08:31:09,2025-05-05 08:48:09,Group Assignment
63,Female,98,2025-05-05 08:31:09,2025-05-05 08:48:09,Group Assignment
63,Female,93,2025-05-05 08:31:09,2025-05-05 08:48:09,Group Assignment
63,Female,94,2025-05-05 08:31:09,2025-05-05 08:48:09,Group Assignment
63,Female,83,2025-04-20 04:31:10,2025-04-20 04:36:10,Forum
63,Female,79,2025-04-20 04:31:10,2025-04-20 04:36:10,Forum
63,Female,98,2025-04-20 04:31:10,2025-04-20 04:36:10,Forum
63,Female,93,2025-04-20 04:31:10,2025-04-20 04:36:10,Forum
63,Female,94,2025-04-20 04:31:10,2025-04-20 04:36:10,Forum
63,Female,83,2025-04-20 04:32:10,2025-04-20 04:58:10,Forum
63,Female,79,2025-04-20 04:32:10,2025-04-20 04:58:10,Forum
63,Female,98,2025-04-20 04:32:10,2025-04-20 04:58:10,Forum
63,Female,93,2025-04-20 04:32:10,2025-04-20 04:58:10,Forum
63,Female,94,2025-04-20 04:32:10,2025-04-20 04:58:10,Forum
63,Female,83,2025-04-20 04:33:10,2025-04-20 04:59:10,Forum
63,Female,79,2025-04-20 04:33:10,2025-04-20 04:59:10,Forum
63,Female,98,2025-04-20 04:33:10,2025-04-20 04:59:10,Forum
63,Female,93,2025-04-20 04:33:10,2025-04-20 04:59:10,Forum
63,Female,94,2025-04-20 04:33:10,2025-04-20 04:59:10,Forum
63,Female,83,2025-04-29 22:36:53,2025-04-29 22:53:53,Individual Assignment
63,Female,79,2025-04-29 22:36:53,2025-04-29 22:53:53,Individual Assignment
63,Female,98,2025-04-29 22:36:53,2025-04-29 22:53:53,Individual Assignment
63,Female,93,2025-04-29 22:36:53,2025-04-29 22:53:53,Individual Assignment
63,Female,94,2025-04-29 22:36:53,2025-04-29 22:53:53,Individual Assignment
63,Female,83,2025-04-29 22:40:53,2025-04-29 22:45:53,Individual Assignment
63,Female,79,2025-04-29 22:40:53,2025-04-29 22:45:53,Individual Assignment
63,Female,98,2025-04-29 22:40:53,2025-04-29 22:45:53,Individual Assignment
63,Female,93,2025-04-29 22:40:53,2025-04-29 22:45:53,Individual Assignment
63,Female,94,2025-04-29 22:40:53,2025-04-29 22:45:53,Individual Assignment
63,Female,83,2025-04-29 22:35:53,2025-04-29 22:55:53,Individual Assignment
63,Female,79,2025-04-29 22:35:53,2025-04-29 22:55:53,Individual Assignment
63,Female,98,2025-04-29 22:35:53,2025-04-29 22:55:53,Individual Assignment
63,Female,93,2025-04-29 22:35:53,2025-04-29 22:55:53,Individual Assignment
63,Female,94,2025-04-29 22:35:53,2025-04-29 22:55:53,Individual Assignment
63,Female,83,2025-05-03 19:38:46,2025-05-03 20:04:46,Group Assignment
63,Female,79,2025-05-03 19:38:46,2025-05-03 20:04:46,Group Assignment
63,Female,98,2025-05-03 19:38:46,2025-05-03 20:04:46,Group Assignment
63,Female,93,2025-05-03 19:38:46,2025-05-03 20:04:46,Group Assignment
63,Female,94,2025-05-03 19:38:46,2025-05-03 20:04:46,Group Assignment
63,Female,83,2025-05-09 09:01:39,2025-05-09 09:12:39,Forum
63,Female,79,2025-05-09 09:01:39,2025-05-09 09:12:39,Forum
63,Female,98,2025-05-09 09:01:39,2025-05-09 09:12:39,Forum
63,Female,93,2025-05-09 09:01:39,2025-05-09 09:12:39,Forum
63,Female,94,2025-05-09 09:01:39,2025-05-09 09:12:39,Forum
63,Female,83,2025-05-09 09:10:39,2025-05-09 09:33:39,Forum
63,Female,79,2025-05-09 09:10:39,2025-05-09 09:33:39,Forum
63,Female,98,2025-05-09 09:10:39,2025-05-09 09:33:39,Forum
63,Female,93,2025-05-09 09:10:39,2025-05-09 09:33:39,Forum
63,Female,94,2025-05-09 09:10:39,2025-05-09 09:33:39,Forum
63,Female,83,2025-05-05 17:51:06,2025-05-05 18:10:06,Individual Assignment
63,Female,79,2025-05-05 17:51:06,2025-05-05 18:10:06,Individual Assignment
63,Female,98,2025-05-05 17:51:06,2025-05-05 18:10:06,Individual Assignment
63,Female,93,2025-05-05 17:51:06,2025-05-05 18:10:06,Individual Assignment
63,Female,94,2025-05-05 17:51:06,2025-05-05 18:10:06,Individual Assignment
63,Female,83,2025-04-24 12:08:04,2025-04-24 12:21:04,Group Assignment
63,Female,79,2025-04-24 12:08:04,2025-04-24 12:21:04,Group Assignment
63,Female,98,2025-04-24 12:08:04,2025-04-24 12:21:04,Group Assignment
63,Female,93,2025-04-24 12:08:04,2025-04-24 12:21:04,Group Assignment
63,Female,94,2025-04-24 12:08:04,2025-04-24 12:21:04,Group Assignment
63,Female,83,2025-05-02 11:52:07,2025-05-02 12:06:07,Group Assignment
63,Female,79,2025-05-02 11:52:07,2025-05-02 12:06:07,Group Assignment
63,Female,98,2025-05-02 11:52:07,2025-05-02 12:06:07,Group Assignment
63,Female,93,2025-05-02 11:52:07,2025-05-02 12:06:07,Group Assignment
63,Female,94,2025-05-02 11:52:07,2025-05-02 12:06:07,Group Assignment
63,Female,83,2025-04-25 16:38:07,2025-04-25 17:02:07,Individual Assignment
63,Female,79,2025-04-25 16:38:07,2025-04-25 17:02:07,Individual Assignment
63,Female,98,2025-04-25 16:38:07,2025-04-25 17:02:07,Individual Assignment
63,Female,93,2025-04-25 16:38:07,2025-04-25 17:02:07,Individual Assignment
63,Female,94,2025-04-25 16:38:07,2025-04-25 17:02:07,Individual Assignment
64,Male,54,2025-04-24 14:24:51,2025-04-24 14:31:51,Individual Assignment
64,Male,53,2025-04-24 14:24:51,2025-04-24 14:31:51,Individual Assignment
64,Male,85,2025-04-24 14:24:51,2025-04-24 14:31:51,Individual Assignment
64,Male,50,2025-04-24 14:24:51,2025-04-24 14:31:51,Individual Assignment
64,Male,54,2025-04-24 14:24:51,2025-04-24 14:31:51,Individual Assignment
64,Male,54,2025-04-24 14:31:51,2025-04-24 14:45:51,Individual Assignment
64,Male,53,2025-04-24 14:31:51,2025-04-24 14:45:51,Individual Assignment
64,Male,85,2025-04-24 14:31:51,2025-04-24 14:45:51,Individual Assignment
64,Male,50,2025-04-24 14:31:51,2025-04-24 14:45:51,Individual Assignment
64,Male,54,2025-04-24 14:31:51,2025-04-24 14:45:51,Individual Assignment
64,Male,54,2025-05-04 00:24:00,2025-05-04 00:42:00,Individual Assignment
64,Male,53,2025-05-04 00:24:00,2025-05-04 00:42:00,Individual Assignment
64,Male,85,2025-05-04 00:24:00,2025-05-04 00:42:00,Individual Assignment
64,Male,50,2025-05-04 00:24:00,2025-05-04 00:42:00,Individual Assignment
64,Male,54,2025-05-04 00:24:00,2025-05-04 00:42:00,Individual Assignment
64,Male,54,2025-05-04 00:25:00,2025-05-04 00:44:00,Individual Assignment
64,Male,53,2025-05-04 00:25:00,2025-05-04 00:44:00,Individual Assignment
64,Male,85,2025-05-04 00:25:00,2025-05-04 00:44:00,Individual Assignment
64,Male,50,2025-05-04 00:25:00,2025-05-04 00:44:00,Individual Assignment
64,Male,54,2025-05-04 00:25:00,2025-05-04 00:44:00,Individual Assignment
64,Male,54,2025-04-22 23:29:54,2025-04-22 23:49:54,Group Assignment
64,Male,53,2025-04-22 23:29:54,2025-04-22 23:49:54,Group Assignment
64,Male,85,2025-04-22 23:29:54,2025-04-22 23:49:54,Group Assignment
64,Male,50,2025-04-22 23:29:54,2025-04-22 23:49:54,Group Assignment
64,Male,54,2025-04-22 23:29:54,2025-04-22 23:49:54,Group Assignment
64,Male,54,2025-04-22 23:30:54,2025-04-22 23:44:54,Group Assignment
64,Male,53,2025-04-22 23:30:54,2025-04-22 23:44:54,Group Assignment
64,Male,85,2025-04-22 23:30:54,2025-04-22 23:44:54,Group Assignment
64,Male,50,2025-04-22 23:30:54,2025-04-22 23:44:54,Group Assignment
64,Male,54,2025-04-22 23:30:54,2025-04-22 23:44:54,Group Assignment
64,Male,54,2025-04-28 08:33:42,2025-04-28 08:45:42,Quiz
64,Male,53,2025-04-28 08:33:42,2025-04-28 08:45:42,Quiz
64,Male,85,2025-04-28 08:33:42,2025-04-28 08:45:42,Quiz
64,Male,50,2025-04-28 08:33:42,2025-04-28 08:45:42,Quiz
64,Male,54,2025-04-28 08:33:42,2025-04-28 08:45:42,Quiz
64,Male,54,2025-04-28 08:28:42,2025-04-28 08:33:42,Quiz
64,Male,53,2025-04-28 08:28:42,2025-04-28 08:33:42,Quiz
64,Male,85,2025-04-28 08:28:42,2025-04-28 08:33:42,Quiz
64,Male,50,2025-04-28 08:28:42,2025-04-28 08:33:42,Quiz
64,Male,54,2025-04-28 08:28:42,2025-04-28 08:33:42,Quiz
64,Male,54,2025-04-19 13:40:10,2025-04-19 14:05:10,Forum
64,Male,53,2025-04-19 13:40:10,2025-04-19 14:05:10,Forum
64,Male,85,2025-04-19 13:40:10,2025-04-19 14:05:10,Forum
64,Male,50,2025-04-19 13:40:10,2025-04-19 14:05:10,Forum
64,Male,54,2025-04-19 13:40:10,2025-04-19 14:05:10,Forum
64,Male,54,2025-04-19 13:39:10,2025-04-19 13:57:10,Forum
64,Male,53,2025-04-19 13:39:10,2025-04-19 13:57:10,Forum
64,Male,85,2025-04-19 13:39:10,2025-04-19 13:57:10,Forum
64,Male,50,2025-04-19 13:39:10,2025-04-19 13:57:10,Forum
64,Male,54,2025-04-19 13:39:10,2025-04-19 13:57:10,Forum
64,Male,54,2025-04-19 13:36:10,2025-04-19 14:02:10,Forum
64,Male,53,2025-04-19 13:36:10,2025-04-19 14:02:10,Forum
64,Male,85,2025-04-19 13:36:10,2025-04-19 14:02:10,Forum
64,Male,50,2025-04-19 13:36:10,2025-04-19 14:02:10,Forum
64,Male,54,2025-04-19 13:36:10,2025-04-19 14:02:10,Forum
64,Male,54,2025-04-28 16:00:13,2025-04-28 16:09:13,Group Assignment
64,Male,53,2025-04-28 16:00:13,2025-04-28 16:09:13,Group Assignment
64,Male,85,2025-04-28 16:00:13,2025-04-28 16:09:13,Group Assignment
64,Male,50,2025-04-28 16:00:13,2025-04-28 16:09:13,Group Assignment
64,Male,54,2025-04-28 16:00:13,2025-04-28 16:09:13,Group Assignment
64,Male,54,2025-04-28 16:07:13,2025-04-28 16:20:13,Group Assignment
64,Male,53,2025-04-28 16:07:13,2025-04-28 16:20:13,Group Assignment
64,Male,85,2025-04-28 16:07:13,2025-04-28 16:20:13,Group Assignment
64,Male,50,2025-04-28 16:07:13,2025-04-28 16:20:13,Group Assignment
64,Male,54,2025-04-28 16:07:13,2025-04-28 16:20:13,Group Assignment
64,Male,54,2025-04-28 16:04:13,2025-04-28 16:15:13,Group Assignment
64,Male,53,2025-04-28 16:04:13,2025-04-28 16:15:13,Group Assignment
64,Male,85,2025-04-28 16:04:13,2025-04-28 16:15:13,Group Assignment
64,Male,50,2025-04-28 16:04:13,2025-04-28 16:15:13,Group Assignment
64,Male,54,2025-04-28 16:04:13,2025-04-28 16:15:13,Group Assignment
64,Male,54,2025-05-05 08:35:09,2025-05-05 08:43:09,Group Assignment
64,Male,53,2025-05-05 08:35:09,2025-05-05 08:43:09,Group Assignment
64,Male,85,2025-05-05 08:35:09,2025-05-05 08:43:09,Group Assignment
64,Male,50,2025-05-05 08:35:09,2025-05-05 08:43:09,Group Assignment
64,Male,54,2025-05-05 08:35:09,2025-05-05 08:43:09,Group Assignment
64,Male,54,2025-04-20 04:24:10,2025-04-20 04:48:10,Forum
64,Male,53,2025-04-20 04:24:10,2025-04-20 04:48:10,Forum
64,Male,85,2025-04-20 04:24:10,2025-04-20 04:48:10,Forum
64,Male,50,2025-04-20 04:24:10,2025-04-20 04:48:10,Forum
64,Male,54,2025-04-20 04:24:10,2025-04-20 04:48:10,Forum
64,Male,54,2025-04-20 04:26:10,2025-04-20 04:38:10,Forum
64,Male,53,2025-04-20 04:26:10,2025-04-20 04:38:10,Forum
64,Male,85,2025-04-20 04:26:10,2025-04-20 04:38:10,Forum
64,Male,50,2025-04-20 04:26:10,2025-04-20 04:38:10,Forum
64,Male,54,2025-04-20 04:26:10,2025-04-20 04:38:10,Forum
64,Male,54,2025-04-20 04:28:10,2025-04-20 04:52:10,Forum
64,Male,53,2025-04-20 04:28:10,2025-04-20 04:52:10,Forum
64,Male,85,2025-04-20 04:28:10,2025-04-20 04:52:10,Forum
64,Male,50,2025-04-20 04:28:10,2025-04-20 04:52:10,Forum
64,Male,54,2025-04-20 04:28:10,2025-04-20 04:52:10,Forum
64,Male,54,2025-04-29 22:38:53,2025-04-29 22:50:53,Individual Assignment
64,Male,53,2025-04-29 22:38:53,2025-04-29 22:50:53,Individual Assignment
64,Male,85,2025-04-29 22:38:53,2025-04-29 22:50:53,Individual Assignment
64,Male,50,2025-04-29 22:38:53,2025-04-29 22:50:53,Individual Assignment
64,Male,54,2025-04-29 22:38:53,2025-04-29 22:50:53,Individual Assignment
64,Male,54,2025-04-29 22:33:53,2025-04-29 22:56:53,Individual Assignment
64,Male,53,2025-04-29 22:33:53,2025-04-29 22:56:53,Individual Assignment
64,Male,85,2025-04-29 22:33:53,2025-04-29 22:56:53,Individual Assignment
64,Male,50,2025-04-29 22:33:53,2025-04-29 22:56:53,Individual Assignment
64,Male,54,2025-04-29 22:33:53,2025-04-29 22:56:53,Individual Assignment
64,Male,54,2025-04-29 22:39:53,2025-04-29 23:07:53,Individual Assignment
64,Male,53,2025-04-29 22:39:53,2025-04-29 23:07:53,Individual Assignment
64,Male,85,2025-04-29 22:39:53,2025-04-29 23:07:53,Individual Assignment
64,Male,50,2025-04-29 22:39:53,2025-04-29 23:07:53,Individual Assignment
64,Male,54,2025-04-29 22:39:53,2025-04-29 23:07:53,Individual Assignment
64,Male,54,2025-05-03 19:36:46,2025-05-03 19:46:46,Group Assignment
64,Male,53,2025-05-03 19:36:46,2025-05-03 19:46:46,Group Assignment
64,Male,85,2025-05-03 19:36:46,2025-05-03 19:46:46,Group Assignment
64,Male,50,2025-05-03 19:36:46,2025-05-03 19:46:46,Group Assignment
64,Male,54,2025-05-03 19:36:46,2025-05-03 19:46:46,Group Assignment
64,Male,54,2025-05-03 19:30:46,2025-05-03 19:55:46,Group Assignment
64,Male,53,2025-05-03 19:30:46,2025-05-03 19:55:46,Group Assignment
64,Male,85,2025-05-03 19:30:46,2025-05-03 19:55:46,Group Assignment
64,Male,50,2025-05-03 19:30:46,2025-05-03 19:55:46,Group Assignment
64,Male,54,2025-05-03 19:30:46,2025-05-03 19:55:46,Group Assignment
64,Male,54,2025-05-09 09:06:39,2025-05-09 09:26:39,Forum
64,Male,53,2025-05-09 09:06:39,2025-05-09 09:26:39,Forum
64,Male,85,2025-05-09 09:06:39,2025-05-09 09:26:39,Forum
64,Male,50,2025-05-09 09:06:39,2025-05-09 09:26:39,Forum
64,Male,54,2025-05-09 09:06:39,2025-05-09 09:26:39,Forum
64,Male,54,2025-05-05 17:43:06,2025-05-05 18:11:06,Individual Assignment
64,Male,53,2025-05-05 17:43:06,2025-05-05 18:11:06,Individual Assignment
64,Male,85,2025-05-05 17:43:06,2025-05-05 18:11:06,Individual Assignment
64,Male,50,2025-05-05 17:43:06,2025-05-05 18:11:06,Individual Assignment
64,Male,54,2025-05-05 17:43:06,2025-05-05 18:11:06,Individual Assignment
64,Male,54,2025-04-24 12:13:04,2025-04-24 12:18:04,Group Assignment
64,Male,53,2025-04-24 12:13:04,2025-04-24 12:18:04,Group Assignment
64,Male,85,2025-04-24 12:13:04,2025-04-24 12:18:04,Group Assignment
64,Male,50,2025-04-24 12:13:04,2025-04-24 12:18:04,Group Assignment
64,Male,54,2025-04-24 12:13:04,2025-04-24 12:18:04,Group Assignment
64,Male,54,2025-04-24 12:07:04,2025-04-24 12:18:04,Group Assignment
64,Male,53,2025-04-24 12:07:04,2025-04-24 12:18:04,Group Assignment
64,Male,85,2025-04-24 12:07:04,2025-04-24 12:18:04,Group Assignment
64,Male,50,2025-04-24 12:07:04,2025-04-24 12:18:04,Group Assignment
64,Male,54,2025-04-24 12:07:04,2025-04-24 12:18:04,Group Assignment
64,Male,54,2025-05-02 11:54:07,2025-05-02 12:18:07,Group Assignment
64,Male,53,2025-05-02 11:54:07,2025-05-02 12:18:07,Group Assignment
64,Male,85,2025-05-02 11:54:07,2025-05-02 12:18:07,Group Assignment
64,Male,50,2025-05-02 11:54:07,2025-05-02 12:18:07,Group Assignment
64,Male,54,2025-05-02 11:54:07,2025-05-02 12:18:07,Group Assignment
64,Male,54,2025-05-02 11:46:07,2025-05-02 12:11:07,Group Assignment
64,Male,53,2025-05-02 11:46:07,2025-05-02 12:11:07,Group Assignment
64,Male,85,2025-05-02 11:46:07,2025-05-02 12:11:07,Group Assignment
64,Male,50,2025-05-02 11:46:07,2025-05-02 12:11:07,Group Assignment
64,Male,54,2025-05-02 11:46:07,2025-05-02 12:11:07,Group Assignment
64,Male,54,2025-04-25 16:39:07,2025-04-25 17:07:07,Individual Assignment
64,Male,53,2025-04-25 16:39:07,2025-04-25 17:07:07,Individual Assignment
64,Male,85,2025-04-25 16:39:07,2025-04-25 17:07:07,Individual Assignment
64,Male,50,2025-04-25 16:39:07,2025-04-25 17:07:07,Individual Assignment
64,Male,54,2025-04-25 16:39:07,2025-04-25 17:07:07,Individual Assignment
65,Female,96,2025-04-24 14:34:51,2025-04-24 14:46:51,Individual Assignment
65,Female,76,2025-04-24 14:34:51,2025-04-24 14:46:51,Individual Assignment
65,Female,81,2025-04-24 14:34:51,2025-04-24 14:46:51,Individual Assignment
65,Female,55,2025-04-24 14:34:51,2025-04-24 14:46:51,Individual Assignment
65,Female,76,2025-04-24 14:34:51,2025-04-24 14:46:51,Individual Assignment
65,Female,96,2025-05-04 00:18:00,2025-05-04 00:27:00,Individual Assignment
65,Female,76,2025-05-04 00:18:00,2025-05-04 00:27:00,Individual Assignment
65,Female,81,2025-05-04 00:18:00,2025-05-04 00:27:00,Individual Assignment
65,Female,55,2025-05-04 00:18:00,2025-05-04 00:27:00,Individual Assignment
65,Female,76,2025-05-04 00:18:00,2025-05-04 00:27:00,Individual Assignment
65,Female,96,2025-05-04 00:17:00,2025-05-04 00:46:00,Individual Assignment
65,Female,76,2025-05-04 00:17:00,2025-05-04 00:46:00,Individual Assignment
65,Female,81,2025-05-04 00:17:00,2025-05-04 00:46:00,Individual Assignment
65,Female,55,2025-05-04 00:17:00,2025-05-04 00:46:00,Individual Assignment
65,Female,76,2025-05-04 00:17:00,2025-05-04 00:46:00,Individual Assignment
65,Female,96,2025-04-22 23:25:54,2025-04-22 23:51:54,Group Assignment
65,Female,76,2025-04-22 23:25:54,2025-04-22 23:51:54,Group Assignment
65,Female,81,2025-04-22 23:25:54,2025-04-22 23:51:54,Group Assignment
65,Female,55,2025-04-22 23:25:54,2025-04-22 23:51:54,Group Assignment
65,Female,76,2025-04-22 23:25:54,2025-04-22 23:51:54,Group Assignment
65,Female,96,2025-04-22 23:33:54,2025-04-22 23:52:54,Group Assignment
65,Female,76,2025-04-22 23:33:54,2025-04-22 23:52:54,Group Assignment
65,Female,81,2025-04-22 23:33:54,2025-04-22 23:52:54,Group Assignment
65,Female,55,2025-04-22 23:33:54,2025-04-22 23:52:54,Group Assignment
65,Female,76,2025-04-22 23:33:54,2025-04-22 23:52:54,Group Assignment
65,Female,96,2025-04-28 08:36:42,2025-04-28 08:46:42,Quiz
65,Female,76,2025-04-28 08:36:42,2025-04-28 08:46:42,Quiz
65,Female,81,2025-04-28 08:36:42,2025-04-28 08:46:42,Quiz
65,Female,55,2025-04-28 08:36:42,2025-04-28 08:46:42,Quiz
65,Female,76,2025-04-28 08:36:42,2025-04-28 08:46:42,Quiz
65,Female,96,2025-04-28 08:26:42,2025-04-28 08:47:42,Quiz
65,Female,76,2025-04-28 08:26:42,2025-04-28 08:47:42,Quiz
65,Female,81,2025-04-28 08:26:42,2025-04-28 08:47:42,Quiz
65,Female,55,2025-04-28 08:26:42,2025-04-28 08:47:42,Quiz
65,Female,76,2025-04-28 08:26:42,2025-04-28 08:47:42,Quiz
65,Female,96,2025-04-19 13:31:10,2025-04-19 13:37:10,Forum
65,Female,76,2025-04-19 13:31:10,2025-04-19 13:37:10,Forum
65,Female,81,2025-04-19 13:31:10,2025-04-19 13:37:10,Forum
65,Female,55,2025-04-19 13:31:10,2025-04-19 13:37:10,Forum
65,Female,76,2025-04-19 13:31:10,2025-04-19 13:37:10,Forum
65,Female,96,2025-04-28 16:09:13,2025-04-28 16:22:13,Group Assignment
65,Female,76,2025-04-28 16:09:13,2025-04-28 16:22:13,Group Assignment
65,Female,81,2025-04-28 16:09:13,2025-04-28 16:22:13,Group Assignment
65,Female,55,2025-04-28 16:09:13,2025-04-28 16:22:13,Group Assignment
65,Female,76,2025-04-28 16:09:13,2025-04-28 16:22:13,Group Assignment
65,Female,96,2025-04-28 16:03:13,2025-04-28 16:33:13,Group Assignment
65,Female,76,2025-04-28 16:03:13,2025-04-28 16:33:13,Group Assignment
65,Female,81,2025-04-28 16:03:13,2025-04-28 16:33:13,Group Assignment
65,Female,55,2025-04-28 16:03:13,2025-04-28 16:33:13,Group Assignment
65,Female,76,2025-04-28 16:03:13,2025-04-28 16:33:13,Group Assignment
65,Female,96,2025-04-28 16:10:13,2025-04-28 16:17:13,Group Assignment
65,Female,76,2025-04-28 16:10:13,2025-04-28 16:17:13,Group Assignment
65,Female,81,2025-04-28 16:10:13,2025-04-28 16:17:13,Group Assignment
65,Female,55,2025-04-28 16:10:13,2025-04-28 16:17:13,Group Assignment
65,Female,76,2025-04-28 16:10:13,2025-04-28 16:17:13,Group Assignment
65,Female,96,2025-05-05 08:39:09,2025-05-05 08:50:09,Group Assignment
65,Female,76,2025-05-05 08:39:09,2025-05-05 08:50:09,Group Assignment
65,Female,81,2025-05-05 08:39:09,2025-05-05 08:50:09,Group Assignment
65,Female,55,2025-05-05 08:39:09,2025-05-05 08:50:09,Group Assignment
65,Female,76,2025-05-05 08:39:09,2025-05-05 08:50:09,Group Assignment
65,Female,96,2025-05-05 08:31:09,2025-05-05 08:49:09,Group Assignment
65,Female,76,2025-05-05 08:31:09,2025-05-05 08:49:09,Group Assignment
65,Female,81,2025-05-05 08:31:09,2025-05-05 08:49:09,Group Assignment
65,Female,55,2025-05-05 08:31:09,2025-05-05 08:49:09,Group Assignment
65,Female,76,2025-05-05 08:31:09,2025-05-05 08:49:09,Group Assignment
65,Female,96,2025-05-05 08:38:09,2025-05-05 08:58:09,Group Assignment
65,Female,76,2025-05-05 08:38:09,2025-05-05 08:58:09,Group Assignment
65,Female,81,2025-05-05 08:38:09,2025-05-05 08:58:09,Group Assignment
65,Female,55,2025-05-05 08:38:09,2025-05-05 08:58:09,Group Assignment
65,Female,76,2025-05-05 08:38:09,2025-05-05 08:58:09,Group Assignment
65,Female,96,2025-04-20 04:30:10,2025-04-20 04:57:10,Forum
65,Female,76,2025-04-20 04:30:10,2025-04-20 04:57:10,Forum
65,Female,81,2025-04-20 04:30:10,2025-04-20 04:57:10,Forum
65,Female,55,2025-04-20 04:30:10,2025-04-20 04:57:10,Forum
65,Female,76,2025-04-20 04:30:10,2025-04-20 04:57:10,Forum
65,Female,96,2025-04-29 22:39:53,2025-04-29 22:58:53,Individual Assignment
65,Female,76,2025-04-29 22:39:53,2025-04-29 22:58:53,Individual Assignment
65,Female,81,2025-04-29 22:39:53,2025-04-29 22:58:53,Individual Assignment
65,Female,55,2025-04-29 22:39:53,2025-04-29 22:58:53,Individual Assignment
65,Female,76,2025-04-29 22:39:53,2025-04-29 22:58:53,Individual Assignment
65,Female,96,2025-04-29 22:33:53,2025-04-29 22:52:53,Individual Assignment
65,Female,76,2025-04-29 22:33:53,2025-04-29 22:52:53,Individual Assignment
65,Female,81,2025-04-29 22:33:53,2025-04-29 22:52:53,Individual Assignment
65,Female,55,2025-04-29 22:33:53,2025-04-29 22:52:53,Individual Assignment
65,Female,76,2025-04-29 22:33:53,2025-04-29 22:52:53,Individual Assignment
65,Female,96,2025-04-29 22:37:53,2025-04-29 22:46:53,Individual Assignment
65,Female,76,2025-04-29 22:37:53,2025-04-29 22:46:53,Individual Assignment
65,Female,81,2025-04-29 22:37:53,2025-04-29 22:46:53,Individual Assignment
65,Female,55,2025-04-29 22:37:53,2025-04-29 22:46:53,Individual Assignment
65,Female,76,2025-04-29 22:37:53,2025-04-29 22:46:53,Individual Assignment
65,Female,96,2025-05-03 19:29:46,2025-05-03 19:47:46,Group Assignment
65,Female,76,2025-05-03 19:29:46,2025-05-03 19:47:46,Group Assignment
65,Female,81,2025-05-03 19:29:46,2025-05-03 19:47:46,Group Assignment
65,Female,55,2025-05-03 19:29:46,2025-05-03 19:47:46,Group Assignment
65,Female,76,2025-05-03 19:29:46,2025-05-03 19:47:46,Group Assignment
65,Female,96,2025-05-09 09:00:39,2025-05-09 09:23:39,Forum
65,Female,76,2025-05-09 09:00:39,2025-05-09 09:23:39,Forum
65,Female,81,2025-05-09 09:00:39,2025-05-09 09:23:39,Forum
65,Female,55,2025-05-09 09:00:39,2025-05-09 09:23:39,Forum
65,Female,76,2025-05-09 09:00:39,2025-05-09 09:23:39,Forum
65,Female,96,2025-05-05 17:43:06,2025-05-05 17:49:06,Individual Assignment
65,Female,76,2025-05-05 17:43:06,2025-05-05 17:49:06,Individual Assignment
65,Female,81,2025-05-05 17:43:06,2025-05-05 17:49:06,Individual Assignment
65,Female,55,2025-05-05 17:43:06,2025-05-05 17:49:06,Individual Assignment
65,Female,76,2025-05-05 17:43:06,2025-05-05 17:49:06,Individual Assignment
65,Female,96,2025-05-05 17:49:06,2025-05-05 17:58:06,Individual Assignment
65,Female,76,2025-05-05 17:49:06,2025-05-05 17:58:06,Individual Assignment
65,Female,81,2025-05-05 17:49:06,2025-05-05 17:58:06,Individual Assignment
65,Female,55,2025-05-05 17:49:06,2025-05-05 17:58:06,Individual Assignment
65,Female,76,2025-05-05 17:49:06,2025-05-05 17:58:06,Individual Assignment
65,Female,96,2025-04-24 12:12:04,2025-04-24 12:42:04,Group Assignment
65,Female,76,2025-04-24 12:12:04,2025-04-24 12:42:04,Group Assignment
65,Female,81,2025-04-24 12:12:04,2025-04-24 12:42:04,Group Assignment
65,Female,55,2025-04-24 12:12:04,2025-04-24 12:42:04,Group Assignment
65,Female,76,2025-04-24 12:12:04,2025-04-24 12:42:04,Group Assignment
65,Female,96,2025-04-24 12:13:04,2025-04-24 12:40:04,Group Assignment
65,Female,76,2025-04-24 12:13:04,2025-04-24 12:40:04,Group Assignment
65,Female,81,2025-04-24 12:13:04,2025-04-24 12:40:04,Group Assignment
65,Female,55,2025-04-24 12:13:04,2025-04-24 12:40:04,Group Assignment
65,Female,76,2025-04-24 12:13:04,2025-04-24 12:40:04,Group Assignment
65,Female,96,2025-04-24 12:10:04,2025-04-24 12:17:04,Group Assignment
65,Female,76,2025-04-24 12:10:04,2025-04-24 12:17:04,Group Assignment
65,Female,81,2025-04-24 12:10:04,2025-04-24 12:17:04,Group Assignment
65,Female,55,2025-04-24 12:10:04,2025-04-24 12:17:04,Group Assignment
